,class
84131,1
84132,3
84133,1
84134,1
84135,2
84136,3
84137,3
84138,1
84139,3
84140,2
84141,2
84142,2
84143,3
84144,1
84145,1
84146,3
84147,1
84148,1
84149,1
84150,1
84151,3
84152,2
84153,2
84154,3
84155,3
84156,3
84157,1
84158,1
84159,1
84160,1
84161,2
84162,1
84163,2
84164,1
84165,1
84166,1
84167,3
84168,3
84169,3
84170,2
84171,1
84172,1
84173,1
84174,1
84175,1
84176,1
84177,1
84178,1
84179,1
84180,1
84181,1
84182,1
84183,1
84184,1
84185,1
84186,1
84187,1
84188,2
84189,2
84190,1
84191,3
84192,3
84193,1
84194,2
84195,1
84196,1
84197,3
84198,2
84199,3
84200,2
84201,3
84202,1
84203,3
84204,2
84205,1
84206,1
84207,1
84208,1
84209,3
84210,1
84211,1
84212,1
84213,2
84214,3
84215,3
84216,1
84217,1
84218,1
84219,1
84220,1
84221,1
84222,1
84223,1
84224,1
84225,2
84226,3
84227,3
84228,1
84229,1
84230,1
84231,1
84232,1
84233,3
84234,1
84235,1
84236,1
84237,1
84238,1
84239,2
84240,2
84241,2
84242,2
84243,2
84244,1
84245,2
84246,2
84247,2
84248,3
84249,3
84250,1
84251,1
84252,3
84253,1
84254,2
84255,3
84256,1
84257,1
84258,2
84259,3
84260,1
84261,2
84262,1
84263,3
84264,1
84265,3
84266,2
84267,3
84268,3
84269,3
84270,1
84271,1
84272,1
84273,2
84274,1
84275,2
84276,3
84277,3
84278,2
84279,2
84280,1
84281,1
84282,1
84283,1
84284,1
84285,1
84286,1
84287,3
84288,1
84289,3
84290,1
84291,1
84292,2
84293,3
84294,1
84295,1
84296,1
84297,1
84298,3
84299,3
84300,2
84301,3
84302,2
84303,1
84304,1
84305,1
84306,1
84307,1
84308,1
84309,3
84310,3
84311,1
84312,1
84313,1
84314,1
84315,1
84316,3
84317,2
84318,2
84319,1
84320,1
84321,1
84322,1
84323,2
84324,3
84325,1
84326,1
84327,3
84328,2
84329,1
84330,1
84331,1
84332,1
84333,2
84334,2
84335,1
84336,1
84337,2
84338,2
84339,2
84340,3
84341,3
84342,3
84343,3
84344,3
84345,3
84346,3
84347,1
84348,2
84349,3
84350,1
84351,1
84352,1
84353,1
84354,2
84355,2
84356,2
84357,1
84358,2
84359,1
84360,3
84361,3
84362,1
84363,1
84364,1
84365,1
84366,2
84367,1
84368,1
84369,2
84370,3
84371,3
84372,2
84373,3
84374,1
84375,1
84376,2
84377,1
84378,1
84379,1
84380,1
84381,1
84382,1
84383,3
84384,2
84385,1
84386,1
84387,1
84388,1
84389,1
84390,1
84391,3
84392,2
84393,1
84394,1
84395,3
84396,1
84397,1
84398,1
84399,1
84400,1
84401,1
84402,1
84403,1
84404,1
84405,1
84406,1
84407,3
84408,2
84409,1
84410,1
84411,3
84412,3
84413,1
84414,1
84415,1
84416,1
84417,1
84418,2
84419,1
84420,1
84421,1
84422,1
84423,2
84424,3
84425,3
84426,3
84427,3
84428,3
84429,3
84430,3
84431,1
84432,1
84433,1
84434,1
84435,1
84436,1
84437,1
84438,1
84439,2
84440,1
84441,3
84442,1
84443,1
84444,3
84445,1
84446,2
84447,1
84448,1
84449,1
84450,1
84451,1
84452,2
84453,1
84454,1
84455,1
84456,3
84457,3
84458,3
84459,3
84460,1
84461,3
84462,1
84463,1
84464,2
84465,1
84466,1
84467,1
84468,2
84469,1
84470,1
84471,2
84472,1
84473,3
84474,1
84475,1
84476,3
84477,2
84478,1
84479,1
84480,3
84481,2
84482,2
84483,1
84484,3
84485,2
84486,1
84487,1
84488,1
84489,1
84490,1
84491,2
84492,3
84493,2
84494,2
84495,3
84496,2
84497,2
84498,3
84499,3
84500,1
84501,1
84502,3
84503,1
84504,1
84505,1
84506,1
84507,3
84508,3
84509,3
84510,3
84511,1
84512,1
84513,3
84514,1
84515,3
84516,2
84517,2
84518,1
84519,1
84520,2
84521,2
84522,3
84523,1
84524,2
84525,3
84526,2
84527,3
84528,1
84529,1
84530,1
84531,1
84532,1
84533,1
84534,1
84535,3
84536,1
84537,1
84538,1
84539,1
84540,2
84541,3
84542,1
84543,1
84544,2
84545,3
84546,1
84547,1
84548,1
84549,2
84550,2
84551,3
84552,3
84553,3
84554,3
84555,3
84556,1
84557,3
84558,2
84559,1
84560,1
84561,1
84562,1
84563,1
84564,1
84565,1
84566,1
84567,1
84568,1
84569,3
84570,3
84571,2
84572,1
84573,1
84574,1
84575,2
84576,2
84577,1
84578,1
84579,1
84580,1
84581,3
84582,2
84583,2
84584,2
84585,1
84586,1
84587,3
84588,2
84589,3
84590,3
84591,2
84592,3
84593,1
84594,1
84595,1
84596,1
84597,1
84598,1
84599,1
84600,2
84601,3
84602,1
84603,1
84604,1
84605,1
84606,1
84607,2
84608,2
84609,2
84610,1
84611,1
84612,1
84613,3
84614,1
84615,1
84616,1
84617,1
84618,3
84619,1
84620,3
84621,3
84622,2
84623,3
84624,3
84625,1
84626,1
84627,1
84628,2
84629,1
84630,2
84631,2
84632,3
84633,3
84634,2
84635,1
84636,1
84637,1
84638,1
84639,3
84640,1
84641,1
84642,1
84643,1
84644,3
84645,3
84646,3
84647,1
84648,1
84649,2
84650,3
84651,3
84652,3
84653,1
84654,1
84655,1
84656,1
84657,1
84658,1
84659,1
84660,1
84661,3
84662,1
84663,1
84664,2
84665,1
84666,2
84667,1
84668,1
84669,1
84670,1
84671,1
84672,3
84673,3
84674,3
84675,3
84676,1
84677,3
84678,2
84679,1
84680,1
84681,1
84682,1
84683,1
84684,3
84685,3
84686,3
84687,3
84688,1
84689,1
84690,2
84691,1
84692,1
84693,1
84694,1
84695,2
84696,2
84697,1
84698,1
84699,1
84700,2
84701,1
84702,3
84703,1
84704,3
84705,3
84706,3
84707,1
84708,1
84709,1
84710,3
84711,3
84712,1
84713,3
84714,1
84715,1
84716,1
84717,1
84718,3
84719,1
84720,3
84721,2
84722,2
84723,2
84724,1
84725,1
84726,1
84727,2
84728,2
84729,2
84730,3
84731,1
84732,1
84733,1
84734,1
84735,1
84736,1
84737,2
84738,3
84739,1
84740,1
84741,1
84742,1
84743,1
84744,2
84745,3
84746,1
84747,1
84748,3
84749,1
84750,3
84751,2
84752,2
84753,3
84754,3
84755,1
84756,2
84757,3
84758,2
84759,1
84760,1
84761,1
84762,1
84763,3
84764,3
84765,3
84766,2
84767,1
84768,1
84769,3
84770,1
84771,1
84772,2
84773,1
84774,3
84775,2
84776,2
84777,1
84778,1
84779,2
84780,1
84781,1
84782,1
84783,2
84784,3
84785,2
84786,3
84787,1
84788,3
84789,3
84790,1
84791,1
84792,1
84793,1
84794,1
84795,1
84796,1
84797,1
84798,1
84799,1
84800,1
84801,1
84802,1
84803,1
84804,2
84805,1
84806,2
84807,3
84808,2
84809,1
84810,3
84811,3
84812,1
84813,3
84814,2
84815,3
84816,2
84817,1
84818,1
84819,1
84820,1
84821,1
84822,1
84823,1
84824,1
84825,1
84826,3
84827,1
84828,2
84829,3
84830,3
84831,3
84832,2
84833,3
84834,2
84835,1
84836,1
84837,1
84838,2
84839,1
84840,1
84841,2
84842,1
84843,1
84844,1
84845,1
84846,3
84847,3
84848,3
84849,3
84850,3
84851,1
84852,2
84853,1
84854,1
84855,1
84856,1
84857,1
84858,1
84859,1
84860,2
84861,1
84862,3
84863,1
84864,1
84865,1
84866,1
84867,1
84868,1
84869,1
84870,1
84871,3
84872,2
84873,1
84874,2
84875,1
84876,1
84877,1
84878,2
84879,3
84880,1
84881,1
84882,2
84883,3
84884,3
84885,1
84886,1
84887,1
84888,2
84889,1
84890,1
84891,1
84892,1
84893,1
84894,1
84895,1
84896,1
84897,1
84898,1
84899,1
84900,3
84901,1
84902,1
84903,1
84904,2
84905,2
84906,3
84907,3
84908,3
84909,3
84910,1
84911,1
84912,1
84913,1
84914,1
84915,1
84916,3
84917,1
84918,3
84919,1
84920,1
84921,1
84922,1
84923,1
84924,1
84925,1
84926,3
84927,1
84928,3
84929,3
84930,2
84931,2
84932,3
84933,2
84934,2
84935,1
84936,1
84937,3
84938,1
84939,1
84940,1
84941,3
84942,1
84943,1
84944,2
84945,1
84946,1
84947,3
84948,2
84949,1
84950,1
84951,3
84952,3
84953,1
84954,1
84955,2
84956,1
84957,1
84958,1
84959,1
84960,3
84961,2
84962,1
84963,1
84964,2
84965,1
84966,1
84967,1
84968,1
84969,2
84970,2
84971,1
84972,3
84973,3
84974,2
84975,1
84976,1
84977,1
84978,1
84979,2
84980,3
84981,2
84982,3
84983,3
84984,3
84985,2
84986,2
84987,2
84988,3
84989,1
84990,1
84991,1
84992,1
84993,1
84994,1
84995,3
84996,3
84997,2
84998,1
84999,1
85000,1
85001,1
85002,1
85003,1
85004,1
85005,1
85006,1
85007,2
85008,2
85009,2
85010,1
85011,2
85012,1
85013,1
85014,1
85015,2
85016,3
85017,2
85018,1
85019,2
85020,2
85021,1
85022,1
85023,1
85024,1
85025,2
85026,1
85027,1
85028,2
85029,1
85030,1
85031,1
85032,2
85033,2
85034,3
85035,3
85036,2
85037,1
85038,1
85039,1
85040,1
85041,3
85042,2
85043,2
85044,1
85045,3
85046,3
85047,1
85048,1
85049,1
85050,1
85051,1
85052,2
85053,3
85054,1
85055,1
85056,1
85057,1
85058,3
85059,1
85060,1
85061,1
85062,1
85063,1
85064,1
85065,1
85066,1
85067,1
85068,1
85069,1
85070,1
85071,3
85072,1
85073,1
85074,1
85075,2
85076,2
85077,3
85078,1
85079,3
85080,2
85081,3
85082,1
85083,1
85084,2
85085,1
85086,1
85087,1
85088,1
85089,3
85090,1
85091,1
85092,1
85093,1
85094,1
85095,1
85096,3
85097,3
85098,2
85099,2
85100,3
85101,3
85102,1
85103,1
85104,1
85105,1
85106,1
85107,1
85108,1
85109,3
85110,3
85111,1
85112,3
85113,2
85114,3
85115,1
85116,1
85117,1
85118,1
85119,1
85120,3
85121,1
85122,1
85123,3
85124,3
85125,3
85126,2
85127,1
85128,1
85129,1
85130,1
85131,3
85132,3
85133,1
85134,3
85135,3
85136,2
85137,2
85138,1
85139,1
85140,1
85141,1
85142,1
85143,3
85144,2
85145,3
85146,3
85147,1
85148,1
85149,1
85150,1
85151,1
85152,1
85153,1
85154,1
85155,3
85156,1
85157,1
85158,3
85159,3
85160,2
85161,2
85162,3
85163,2
85164,1
85165,1
85166,3
85167,2
85168,3
85169,1
85170,3
85171,2
85172,1
85173,1
85174,1
85175,1
85176,1
85177,3
85178,3
85179,1
85180,1
85181,1
85182,2
85183,1
85184,1
85185,3
85186,1
85187,1
85188,1
85189,2
85190,1
85191,3
85192,1
85193,1
85194,1
85195,2
85196,1
85197,1
85198,1
85199,3
85200,2
85201,1
85202,1
85203,1
85204,1
85205,1
85206,2
85207,3
85208,2
85209,2
85210,1
85211,1
85212,1
85213,1
85214,1
85215,1
85216,3
85217,3
85218,3
85219,3
85220,3
85221,2
85222,1
85223,3
85224,1
85225,1
85226,2
85227,1
85228,1
85229,1
85230,3
85231,3
85232,1
85233,1
85234,1
85235,2
85236,1
85237,2
85238,2
85239,1
85240,3
85241,1
85242,1
85243,1
85244,1
85245,1
85246,1
85247,1
85248,3
85249,2
85250,1
85251,1
85252,1
85253,1
85254,1
85255,1
85256,1
85257,3
85258,3
85259,1
85260,1
85261,3
85262,3
85263,2
85264,2
85265,1
85266,3
85267,1
85268,1
85269,1
85270,3
85271,1
85272,1
85273,3
85274,3
85275,1
85276,1
85277,3
85278,1
85279,2
85280,1
85281,2
85282,2
85283,1
85284,1
85285,3
85286,1
85287,1
85288,2
85289,3
85290,2
85291,1
85292,1
85293,1
85294,1
85295,3
85296,1
85297,1
85298,1
85299,3
85300,1
85301,1
85302,1
85303,1
85304,1
85305,1
85306,1
85307,2
85308,2
85309,3
85310,1
85311,1
85312,2
85313,1
85314,3
85315,1
85316,3
85317,1
85318,1
85319,2
85320,3
85321,2
85322,2
85323,3
85324,3
85325,1
85326,3
85327,1
85328,1
85329,3
85330,1
85331,1
85332,1
85333,2
85334,1
85335,2
85336,1
85337,3
85338,1
85339,1
85340,1
85341,1
85342,3
85343,2
85344,3
85345,2
85346,2
85347,3
85348,3
85349,1
85350,3
85351,1
85352,1
85353,1
85354,1
85355,1
85356,1
85357,3
85358,1
85359,3
85360,1
85361,1
85362,1
85363,1
85364,1
85365,3
85366,2
85367,2
85368,1
85369,3
85370,3
85371,3
85372,2
85373,1
85374,1
85375,1
85376,2
85377,3
85378,1
85379,1
85380,2
85381,1
85382,1
85383,1
85384,1
85385,1
85386,1
85387,3
85388,3
85389,3
85390,3
85391,2
85392,1
85393,1
85394,1
85395,1
85396,1
85397,1
85398,2
85399,1
85400,1
85401,1
85402,1
85403,1
85404,3
85405,2
85406,1
85407,3
85408,2
85409,3
85410,2
85411,1
85412,1
85413,1
85414,1
85415,2
85416,1
85417,1
85418,1
85419,1
85420,1
85421,1
85422,1
85423,1
85424,3
85425,1
85426,1
85427,1
85428,1
85429,1
85430,1
85431,1
85432,1
85433,1
85434,1
85435,1
85436,1
85437,1
85438,1
85439,1
85440,1
85441,1
85442,1
85443,1
85444,1
85445,1
85446,1
85447,1
85448,1
85449,1
85450,1
85451,1
85452,1
85453,1
85454,2
85455,2
85456,1
85457,1
85458,3
85459,2
85460,2
85461,3
85462,2
85463,2
85464,3
85465,1
85466,1
85467,1
85468,1
85469,1
85470,1
85471,2
85472,2
85473,2
85474,2
85475,1
85476,3
85477,1
85478,2
85479,3
85480,1
85481,1
85482,1
85483,3
85484,2
85485,2
85486,1
85487,1
85488,1
85489,3
85490,1
85491,2
85492,1
85493,1
85494,1
85495,1
85496,1
85497,1
85498,3
85499,3
85500,2
85501,3
85502,3
85503,1
85504,1
85505,1
85506,1
85507,1
85508,1
85509,1
85510,2
85511,3
85512,3
85513,1
85514,3
85515,3
85516,1
85517,2
85518,1
85519,1
85520,1
85521,1
85522,1
85523,3
85524,2
85525,3
85526,1
85527,1
85528,2
85529,2
85530,3
85531,3
85532,1
85533,3
85534,1
85535,1
85536,1
85537,1
85538,1
85539,1
85540,1
85541,1
85542,1
85543,2
85544,3
85545,3
85546,1
85547,1
85548,3
85549,2
85550,2
85551,1
85552,3
85553,1
85554,3
85555,1
85556,3
85557,1
85558,2
85559,1
85560,1
85561,2
85562,2
85563,1
85564,1
85565,1
85566,1
85567,3
85568,1
85569,3
85570,3
85571,3
85572,3
85573,1
85574,1
85575,1
85576,1
85577,3
85578,1
85579,1
85580,1
85581,1
85582,2
85583,2
85584,2
85585,3
85586,1
85587,2
85588,1
85589,2
85590,1
85591,1
85592,1
85593,1
85594,3
85595,3
85596,2
85597,3
85598,3
85599,2
85600,3
85601,3
85602,2
85603,3
85604,3
85605,3
85606,3
85607,1
85608,1
85609,1
85610,2
85611,3
85612,1
85613,1
85614,1
85615,1
85616,1
85617,1
85618,2
85619,3
85620,2
85621,2
85622,3
85623,3
85624,2
85625,2
85626,3
85627,1
85628,1
85629,3
85630,2
85631,2
85632,1
85633,3
85634,1
85635,1
85636,1
85637,2
85638,2
85639,2
85640,3
85641,1
85642,1
85643,1
85644,1
85645,2
85646,1
85647,1
85648,1
85649,2
85650,3
85651,2
85652,1
85653,1
85654,1
85655,1
85656,3
85657,3
85658,1
85659,1
85660,1
85661,1
85662,3
85663,3
85664,1
85665,1
85666,2
85667,1
85668,1
85669,1
85670,1
85671,3
85672,3
85673,1
85674,1
85675,1
85676,1
85677,1
85678,3
85679,1
85680,1
85681,3
85682,1
85683,2
85684,1
85685,1
85686,3
85687,3
85688,2
85689,3
85690,1
85691,1
85692,3
85693,2
85694,3
85695,3
85696,2
85697,1
85698,3
85699,1
85700,1
85701,1
85702,1
85703,1
85704,1
85705,2
85706,3
85707,2
85708,3
85709,1
85710,3
85711,1
85712,1
85713,1
85714,1
85715,3
85716,2
85717,1
85718,1
85719,1
85720,3
85721,1
85722,1
85723,1
85724,1
85725,1
85726,1
85727,3
85728,3
85729,1
85730,1
85731,1
85732,1
85733,1
85734,1
85735,1
85736,1
85737,2
85738,1
85739,3
85740,2
85741,2
85742,2
85743,1
85744,3
85745,1
85746,1
85747,3
85748,2
85749,2
85750,3
85751,1
85752,1
85753,1
85754,1
85755,3
85756,2
85757,1
85758,1
85759,1
85760,1
85761,1
85762,1
85763,1
85764,1
85765,1
85766,1
85767,1
85768,1
85769,2
85770,2
85771,1
85772,3
85773,1
85774,1
85775,1
85776,1
85777,1
85778,3
85779,3
85780,2
85781,3
85782,2
85783,2
85784,1
85785,3
85786,2
85787,3
85788,2
85789,3
85790,1
85791,1
85792,1
85793,1
85794,1
85795,1
85796,1
85797,1
85798,1
85799,1
85800,1
85801,3
85802,1
85803,1
85804,1
85805,2
85806,3
85807,1
85808,1
85809,1
85810,1
85811,3
85812,1
85813,1
85814,1
85815,1
85816,2
85817,2
85818,3
85819,3
85820,1
85821,1
85822,1
85823,1
85824,3
85825,1
85826,2
85827,1
85828,1
85829,1
85830,3
85831,1
85832,1
85833,3
85834,3
85835,2
85836,2
85837,1
85838,2
85839,2
85840,2
85841,2
85842,3
85843,3
85844,1
85845,1
85846,2
85847,3
85848,3
85849,3
85850,3
85851,3
85852,3
85853,2
85854,1
85855,1
85856,1
85857,1
85858,1
85859,1
85860,2
85861,2
85862,3
85863,2
85864,1
85865,1
85866,1
85867,1
85868,1
85869,1
85870,2
85871,1
85872,1
85873,3
85874,1
85875,2
85876,2
85877,3
85878,1
85879,1
85880,2
85881,3
85882,2
85883,1
85884,1
85885,1
85886,1
85887,2
85888,2
85889,3
85890,1
85891,1
85892,1
85893,1
85894,1
85895,3
85896,3
85897,1
85898,1
85899,1
85900,1
85901,1
85902,1
85903,3
85904,1
85905,1
85906,1
85907,1
85908,1
85909,1
85910,1
85911,1
85912,3
85913,2
85914,3
85915,1
85916,1
85917,1
85918,1
85919,1
85920,1
85921,3
85922,1
85923,2
85924,1
85925,2
85926,3
85927,2
85928,3
85929,2
85930,1
85931,1
85932,1
85933,3
85934,3
85935,3
85936,1
85937,3
85938,3
85939,2
85940,3
85941,2
85942,1
85943,1
85944,2
85945,1
85946,3
85947,2
85948,1
85949,1
85950,1
85951,3
85952,2
85953,1
85954,1
85955,2
85956,1
85957,2
85958,3
85959,1
85960,1
85961,2
85962,1
85963,1
85964,1
85965,1
85966,3
85967,1
85968,2
85969,2
85970,2
85971,3
85972,2
85973,1
85974,1
85975,1
85976,3
85977,1
85978,1
85979,1
85980,1
85981,2
85982,2
85983,1
85984,1
85985,1
85986,3
85987,1
85988,2
85989,3
85990,1
85991,1
85992,1
85993,1
85994,3
85995,2
85996,3
85997,3
85998,2
85999,1
86000,1
86001,1
86002,3
86003,2
86004,2
86005,1
86006,1
86007,1
86008,1
86009,1
86010,1
86011,1
86012,1
86013,1
86014,2
86015,2
86016,2
86017,1
86018,1
86019,1
86020,2
86021,3
86022,1
86023,1
86024,3
86025,1
86026,1
86027,1
86028,1
86029,2
86030,3
86031,1
86032,1
86033,1
86034,1
86035,2
86036,2
86037,2
86038,3
86039,1
86040,3
86041,1
86042,2
86043,1
86044,3
86045,2
86046,1
86047,3
86048,2
86049,1
86050,2
86051,3
86052,1
86053,3
86054,2
86055,2
86056,2
86057,2
86058,1
86059,1
86060,1
86061,1
86062,1
86063,1
86064,1
86065,1
86066,1
86067,2
86068,3
86069,1
86070,1
86071,3
86072,3
86073,1
86074,1
86075,2
86076,3
86077,1
86078,3
86079,3
86080,2
86081,3
86082,2
86083,2
86084,3
86085,1
86086,1
86087,3
86088,2
86089,1
86090,1
86091,1
86092,1
86093,2
86094,3
86095,3
86096,3
86097,1
86098,3
86099,3
86100,1
86101,1
86102,1
86103,1
86104,1
86105,1
86106,1
86107,1
86108,1
86109,3
86110,1
86111,2
86112,1
86113,2
86114,1
86115,1
86116,1
86117,1
86118,2
86119,3
86120,2
86121,1
86122,1
86123,2
86124,1
86125,3
86126,1
86127,2
86128,2
86129,2
86130,3
86131,2
86132,1
86133,1
86134,1
86135,1
86136,1
86137,3
86138,1
86139,1
86140,1
86141,3
86142,1
86143,1
86144,1
86145,2
86146,3
86147,2
86148,3
86149,3
86150,3
86151,1
86152,2
86153,1
86154,1
86155,2
86156,1
86157,2
86158,3
86159,2
86160,3
86161,2
86162,1
86163,3
86164,3
86165,3
86166,2
86167,3
86168,3
86169,3
86170,2
86171,2
86172,2
86173,1
86174,1
86175,1
86176,1
86177,1
86178,1
86179,1
86180,1
86181,2
86182,1
86183,1
86184,3
86185,2
86186,3
86187,1
86188,1
86189,3
86190,3
86191,2
86192,3
86193,1
86194,1
86195,2
86196,1
86197,1
86198,1
86199,1
86200,1
86201,1
86202,1
86203,2
86204,2
86205,1
86206,3
86207,2
86208,3
86209,1
86210,3
86211,1
86212,1
86213,1
86214,1
86215,3
86216,1
86217,1
86218,1
86219,1
86220,1
86221,1
86222,1
86223,1
86224,1
86225,2
86226,3
86227,1
86228,1
86229,3
86230,2
86231,3
86232,2
86233,3
86234,3
86235,3
86236,1
86237,1
86238,1
86239,1
86240,2
86241,1
86242,1
86243,1
86244,1
86245,1
86246,1
86247,1
86248,3
86249,2
86250,2
86251,3
86252,1
86253,1
86254,2
86255,3
86256,3
86257,1
86258,1
86259,1
86260,2
86261,3
86262,1
86263,1
86264,3
86265,1
86266,2
86267,1
86268,2
86269,2
86270,3
86271,1
86272,1
86273,1
86274,1
86275,1
86276,1
86277,1
86278,3
86279,3
86280,1
86281,1
86282,1
86283,3
86284,3
86285,3
86286,1
86287,2
86288,1
86289,1
86290,1
86291,3
86292,1
86293,1
86294,3
86295,3
86296,1
86297,1
86298,1
86299,1
86300,1
86301,1
86302,1
86303,1
86304,1
86305,2
86306,1
86307,1
86308,1
86309,1
86310,1
86311,1
86312,1
86313,1
86314,1
86315,1
86316,2
86317,2
86318,3
86319,3
86320,1
86321,1
86322,1
86323,1
86324,1
86325,1
86326,1
86327,2
86328,1
86329,2
86330,1
86331,1
86332,3
86333,3
86334,1
86335,3
86336,2
86337,2
86338,2
86339,2
86340,1
86341,2
86342,1
86343,1
86344,1
86345,1
86346,1
86347,1
86348,1
86349,2
86350,3
86351,3
86352,1
86353,1
86354,1
86355,1
86356,1
86357,2
86358,3
86359,2
86360,1
86361,1
86362,1
86363,3
86364,3
86365,2
86366,1
86367,1
86368,3
86369,2
86370,3
86371,1
86372,1
86373,1
86374,3
86375,3
86376,1
86377,3
86378,3
86379,1
86380,1
86381,3
86382,3
86383,2
86384,2
86385,1
86386,3
86387,1
86388,1
86389,1
86390,1
86391,1
86392,3
86393,3
86394,3
86395,1
86396,1
86397,1
86398,1
86399,2
86400,3
86401,3
86402,2
86403,3
86404,1
86405,2
86406,1
86407,2
86408,1
86409,3
86410,2
86411,1
86412,1
86413,1
86414,1
86415,1
86416,2
86417,2
86418,2
86419,2
86420,3
86421,1
86422,1
86423,1
86424,1
86425,3
86426,1
86427,1
86428,1
86429,3
86430,1
86431,1
86432,3
86433,3
86434,1
86435,3
86436,3
86437,1
86438,1
86439,2
86440,1
86441,1
86442,3
86443,2
86444,2
86445,3
86446,1
86447,1
86448,1
86449,1
86450,1
86451,1
86452,3
86453,1
86454,1
86455,1
86456,2
86457,3
86458,3
86459,3
86460,2
86461,2
86462,2
86463,3
86464,3
86465,3
86466,3
86467,3
86468,3
86469,1
86470,1
86471,1
86472,1
86473,1
86474,2
86475,3
86476,2
86477,2
86478,1
86479,1
86480,1
86481,1
86482,1
86483,1
86484,1
86485,2
86486,3
86487,3
86488,1
86489,1
86490,1
86491,2
86492,1
86493,1
86494,1
86495,1
86496,3
86497,1
86498,3
86499,1
86500,3
86501,1
86502,3
86503,2
86504,1
86505,1
86506,1
86507,1
86508,1
86509,1
86510,1
86511,3
86512,3
86513,3
86514,2
86515,3
86516,3
86517,3
86518,3
86519,1
86520,2
86521,1
86522,1
86523,1
86524,1
86525,1
86526,2
86527,3
86528,3
86529,3
86530,1
86531,1
86532,3
86533,1
86534,1
86535,3
86536,1
86537,1
86538,1
86539,3
86540,1
86541,2
86542,2
86543,2
86544,2
86545,2
86546,2
86547,1
86548,1
86549,1
86550,2
86551,3
86552,1
86553,2
86554,3
86555,3
86556,3
86557,2
86558,3
86559,2
86560,3
86561,1
86562,3
86563,1
86564,3
86565,1
86566,1
86567,1
86568,1
86569,1
86570,1
86571,1
86572,1
86573,1
86574,1
86575,1
86576,1
86577,3
86578,1
86579,1
86580,3
86581,1
86582,1
86583,3
86584,1
86585,2
86586,3
86587,2
86588,1
86589,3
86590,1
86591,3
86592,1
86593,1
86594,1
86595,1
86596,2
86597,2
86598,2
86599,1
86600,2
86601,3
86602,2
86603,1
86604,2
86605,1
86606,1
86607,1
86608,1
86609,2
86610,2
86611,2
86612,3
86613,2
86614,3
86615,1
86616,1
86617,1
86618,1
86619,1
86620,1
86621,1
86622,1
86623,2
86624,3
86625,2
86626,1
86627,1
86628,1
86629,1
86630,1
86631,1
86632,1
86633,2
86634,3
86635,3
86636,2
86637,1
86638,1
86639,1
86640,3
86641,3
86642,2
86643,3
86644,2
86645,3
86646,2
86647,3
86648,3
86649,2
86650,2
86651,3
86652,3
86653,3
86654,1
86655,1
86656,2
86657,2
86658,1
86659,3
86660,3
86661,1
86662,1
86663,1
86664,1
86665,3
86666,2
86667,1
86668,2
86669,1
86670,1
86671,1
86672,3
86673,3
86674,3
86675,3
86676,2
86677,2
86678,1
86679,3
86680,3
86681,2
86682,1
86683,1
86684,1
86685,3
86686,1
86687,1
86688,2
86689,3
86690,1
86691,1
86692,1
86693,1
86694,3
86695,2
86696,3
86697,3
86698,1
86699,1
86700,1
86701,1
86702,1
86703,1
86704,3
86705,3
86706,1
86707,2
86708,1
86709,3
86710,1
86711,1
86712,1
86713,1
86714,1
86715,1
86716,1
86717,3
86718,2
86719,1
86720,1
86721,1
86722,3
86723,3
86724,1
86725,1
86726,1
86727,1
86728,1
86729,3
86730,1
86731,1
86732,1
86733,1
86734,1
86735,3
86736,3
86737,1
86738,1
86739,2
86740,2
86741,1
86742,3
86743,2
86744,2
86745,3
86746,3
86747,2
86748,3
86749,2
86750,1
86751,3
86752,3
86753,1
86754,2
86755,1
86756,1
86757,1
86758,2
86759,1
86760,1
86761,1
86762,1
86763,3
86764,3
86765,1
86766,1
86767,1
86768,1
86769,1
86770,3
86771,1
86772,1
86773,2
86774,1
86775,1
86776,2
86777,2
86778,1
86779,1
86780,1
86781,3
86782,1
86783,1
86784,1
86785,1
86786,1
86787,2
86788,1
86789,1
86790,2
86791,3
86792,2
86793,3
86794,3
86795,1
86796,2
86797,3
86798,1
86799,1
86800,1
86801,1
86802,1
86803,2
86804,1
86805,1
86806,3
86807,1
86808,2
86809,3
86810,2
86811,2
86812,3
86813,2
86814,3
86815,3
86816,3
86817,1
86818,1
86819,1
86820,1
86821,3
86822,2
86823,1
86824,1
86825,1
86826,2
86827,3
86828,2
86829,3
86830,2
86831,1
86832,1
86833,3
86834,3
86835,1
86836,1
86837,1
86838,1
86839,3
86840,1
86841,1
86842,1
86843,1
86844,1
86845,1
86846,3
86847,3
86848,1
86849,3
86850,1
86851,3
86852,3
86853,3
86854,1
86855,2
86856,2
86857,1
86858,2
86859,1
86860,3
86861,3
86862,3
86863,1
86864,3
86865,3
86866,3
86867,2
86868,2
86869,1
86870,1
86871,1
86872,2
86873,3
86874,1
86875,1
86876,1
86877,2
86878,1
86879,1
86880,1
86881,1
86882,3
86883,1
86884,1
86885,1
86886,1
86887,3
86888,2
86889,2
86890,1
86891,1
86892,1
86893,2
86894,3
86895,2
86896,3
86897,2
86898,3
86899,3
86900,3
86901,3
86902,2
86903,1
86904,3
86905,1
86906,1
86907,1
86908,1
86909,2
86910,2
86911,3
86912,1
86913,1
86914,3
86915,2
86916,1
86917,2
86918,3
86919,1
86920,1
86921,1
86922,3
86923,1
86924,3
86925,1
86926,1
86927,1
86928,3
86929,1
